,image_file_name,pixel_matrix,label
42,4_2,"[255 247 241 236 247 242 245 247 247 254 247 255 255 255 249 228 233 255
 255 255 255 248 231 243 251 226 241 255 251 249 255 255 242 234 255 240
 247 255 241 235 255 235 227 255 248 249 255 255 234 222 255 255 252 214
 222 255 255 247 251 255 247 242 245 255 251 244 252 255 255 245 235 252
 236 227 231 246 235 217 238 255 249 245 251 255 249 239 241 248 252 255
 249 242 227 241 255 220 216 237 255 253 238 246 253 255 250 253 231 214
 234 253 252 245 237 248 255 238 250 244 242 242 250 254 255 253 249 255
 244 243 232 227 225 246 255 255 255 255 255 220 226 255 255 255 255 222
 242 254 252 204 252 237 249 255 232 229 249 245 238 236 247 250 255 246
 255 225 238 255 159   0 221 255 251 255 248 248 255 246 243 241 238 235
 255 255 243 233 235 203 100  44 248 250 226 251 255 240 222 255 239 251
 255 255 230 223 243 235 229  50 233  21 255 241 249 225 248 252 237 255
 233 250 255 247 246 240 255 240 123 154 232   5 255 241 255 251 252 228
 255 254 255 255 254 227 255 255 252 160  15 197 119  29 253 253 255 251
 237 244 255 255 255 253 249 255 233 245 253 193 111  90  64  26 174 255
 255 250 243 255 254 253 254 244 225 255 231 246 252 255 255 255 154  63
 255 255 255 255 250 249 251 246 255 246 232 254 252 255 238 236 248 255
 162 131 255 254 255 250 242 249 250 237 250 255 247 237 248 250 227 233
 253 249 255 255 239 235 251 255 252 255 242 234 251 249 247 255 252 236
 241 243 239 255 237 232 255 242 245 255 255 255 228 238 252 244 248 255
 254 249 255 239 238 249 244 249 255 254 255 234 239 255 247 245 248 230
 235 255 255 255 255 225 236 238 247 237 250 255 240 236 216 238 251 253
 254 240 252 255]",4
43,4_3,"[255 254 255 255 233 253 255 244 238 243 229 242 255 245 255 255 255 255
 255 255 255 255 255 248 248 229 239 255 255 250 254 254 255 252 250 255
 252 255 236 250 255 248 253 253 238 246 243 254 255 255 254 255 253 255
 250 255 240 255 233 247 255 227 238 255 246 237 255 248 253 251 244 251
 231 255 255 237 246 255 253 254 255 254 245 248 236 246 255 241 244 236
 242 224 244 251 240 223 255 254 255 255 255 251 254 254 255 244 233 250
 249 240 255 253 255 242 241 255 251 252 240 238 240 226 244 255 215 222
 243 254 255 255 235 238 255 250 249 255 236 231 255 251 255 240 246 255
 241 246 252 247 255 249 247 255 255 255 255 250 255 238 241 250 255 255
 254 255 255 247 255 251 253 255 238  69 187 255 251 235 249 244 250 250
 249 243 254 252 255 244 252 255 255 253  94  18 220 255 233 239 238 254
 247 254 242 247 244 248 241 233 246 254 235  85 137  33 255 254 227 252
 238 255 243 240 255 255 242 215 246 246 251 228 148 126 214  24 255 255
 245 248 253 228 253 230 255 255 250 232 245 255 249 128  71 255 179  62
 255 235 255 248 252 250 255 250 245 245 241 249 249 255 237 145  89  74
   7  14 184 255 247 228 244 248 235 248 229 239 245 247 252 254 255 255
 255 255  79  99 213 255 244 252 255 255 240 255 252 254 246 249 244 245
 255 229 249 255  15 177 237 241 242 247 255 255 254 255 224 225 253 246
 249 248 251 255 254 252 217 241 230 253 253 253 250 255 237 255 243 255
 255 253 255 255 250 243 254 255 255 236 252 230 255 250 240 254 249 255
 254 255 255 252 242 248 255 251 251 228 255 246 226 225 255 255 255 255
 255 255 255 255 255 255 255 255 246 229 255 245 230 250 237 253 251 251
 252 248 255 255]",4
44,4_4,"[255 254 253 245 254 239 236 251 249 250 255 254 248 238 245 254 255 255
 255 255 255 248 255 255 255 255 255 239 244 222 250 247 223 249 250 239
 255 252 245 248 255 252 255 254 248 246 249 243 225 234 255 254 251 249
 241 244 253 248 225 223 255 253 255 254 250 241 220 218 251 237 233 244
 246 255 249 255 246 247 243 230 222 230 250 255 255 252 235 205 226 255
 252 252 253 236 241 255 254 242 248 252 235 245 248 252 242 224 252 243
 241 255 238 255 255 247 240 251 255 255 255 239 238 253 249 254 232 214
 235 255 244 255 235  49 185 253 248 249 254 248 241 234 255 254 242 255
 240 219 230 250 255 245 115   0 181 250 219 235 255 237 204 219 233 255
 245 252 242 217 248 253 251  77 158  11 216 255 230 246 251 218 251 246
 233 231 254 255 246 255 254 255 188 101 253  21 241 247 255 255 246 205
 229 254 252 247 247 242 248 234 255 221  43 234 237  46 255 253 255 255
 254 255 255 255 255 255 252 246 255 237 237 158  51  44  75  10 136 250
 255 250 249 253 255 254 255 246 245 255 252 248 224 255 255 255 166  32
 253 248 234 254 252 244 248 251 230 255 242 243 245 252 238 241 248 255
 142  31 255 254 241 255 251 234 235 248 249 253 252 247 252 255 231 208
 246 249 238 218 235 255 247 242 255 255 254 251 253 255 255 255 251 249
 252 255 255 254 255 252 241 249 229 232 255 255 236 218 216 231 253 255
 242 248 255 249 252 255 255 232 239 255 246 231 244 255 245 255 220 239
 255 255 254 246 255 226 238 255 254 252 234 250 255 232 235 243 251 255
 250 241 248 255 249 240 250 255 255 238 244 255 252 234 229 248 241 224
 234 255 255 255 255 255 231 253 255 254 254 255 236 251 255 246 225 254
 226 254 246 255]",4
45,4_5,"[255 245 251 244 248 249 254 253 253 255 255 218 208 223 255 255 255 255
 255 255 255 242 231 241 255 255 255 254 253 255 221 235 248 236 249 255
 244 250 255 255 255 255 255 248 200 254 253 252 251 230 221 254 246 251
 255 239 249 254 255 255 255 255 254 253 239 255 253 251 254 255 253 236
 251 255 246 231 225 246 254 255 255 254 248 241 255 252 253 249 252 255
 252 251 255 253 244 250 255 253 241 237 255 250 249 245 254 244 254 255
 247 252 255 255 255 255 241 229 254 255 255 249 251 251 255 241 243 255
 251 250 230 240 229 208 243 255 234 217 244 242 218 245 255 254 255 248
 244 240 245 241 255 254 238 227 226 243 255 255 253 250 230 240 240 252
 255 228 248 249 239 212 181 246 245 249 244 249 255 255 247 252 255 250
 236 250 252 210 255 255 249 126   0 191 252 255 255 255 255 246 251 242
 239 252 255 244 226 254 255 255 171  76  15 255 254 241 255 250 248 236
 255 254 225 254 235 214 255 252 235 170 107 186  31 255 253 245 233 250
 244 251 253 244 247 255 234 206 246 255 183 109 245 179  69 255 255 252
 243 255 255 255 243 225 255 254 252 255 255 219  86  66 175  65  94 255
 252 255 255 252 252 254 255 248 251 255 221 239 236 241 211 174 134   1
  54 214 255 244 251 253 253 254 254 255 245 255 228 251 255 254 242 255
 255  29 209 255 243 248 240 254 252 244 251 255 255 255 243 254 240 254
 234 244 255 119 242 255 242 255 246 253 239 253 255 209 238 255 252 249
 250 254 244 246 240 255 252 229 247 247 255 251 239 254 255 238 250 255
 243 250 255 254 254 250 232 255 246 216 234 224 235 250 233 253 251 232
 255 255 255 255 255 255 255 255 252 248 248 246 235 245 241 255 255 255
 251 243 255 255]",4
46,4_6,"[255 252 243 254 246 254 241 244 236 231 255 254 250 255 252 235 245 254
 253 255 230 255 254 253 247 252 254 248 241 241 255 253 244 244 255 254
 244 240 239 255 218 244 251 255 252 228 255 255 255 255 255 252 235 255
 253 237 245 254 236 254 244 253 254 252 234 254 252 229 220 226 255 253
 234 210 252 209 255 254 255 255 251 255 253 255 254 255 253 236 227 240
 255 245 250 233 239 255 254 254 246 255 255 237 255 249 234 255 255 255
 233 247 252 219 247 247 235 255 255 250 203 255 232 225 239 255 254 254
 187  13 253 249 255 255 255 254 244 255 255 255 255 245 251 254 213 255
 240 231  42   6 255 238 255 254 254 246 255 254 252 254 234 213 255 208
 250 246 246 131 181  48 255 254 245 232 242 243 243 254 231 250 243 250
 237 251 255 254 203  70 252  12 255 254 232 255 254 252 243 254 243 223
 255 255 243 216 204 213  93 240 240   1 241 255 228 254 233 209 255 255
 240 255 254 254 211 248 250 164  29  86  53  30  81 227 250 220 249 255
 255 252 251 252 248 255 233 249 255 215 234 241 251  14 240 255 218 216
 241 254 255 225 254 233 249 252 255 225 244 252 251 254 255   0 233 255
 244 245 227 248 246 255 250 255 255 240 248 235 252 255 242 253 255 235
 255 234 232 255 202 236 246 249 247 254 252 246 247 243 255 207 249 255
 245 254 244 243 255 227 252 255 225 252 250 255 221 252 255 227 234 239
 247 233 238 254 249 254 254 255 247 253 255 255 233 255 217 250 242 199
 238 225 227 248 254 255 238 237 212 249 255 254 255 254 254 251 255 255
 255 204 246 254 237 216 249 235 254 232 242 254 255 251 255 247 232 221
 250 252 255 249 253 255 252 251 254 255 228 250 253 252 254 255 247 254
 255 222 248 255]",4
47,4_7,"[255 247 254 253 246 249 242 255 251 255 252 241 253 230 241 255 255 255
 255 255 255 255 255 255 254 241 233 252 236 255 255 255 253 235 229 255
 252 246 247 244 255 237 241 255 246 250 255 245 241 255 248 243 251 233
 240 255 254 252 228 222 255 245 250 245 241 252 249 245 241 250 236 250
 246 239 255 253 249 251 255 255 245 246 234 235 249 245 244 255 251 253
 247 247 251 244 252 255 232 231 255 251 236 249 246 252 255 255 255 233
 232 216 235 251 252 255 255 243 222 242 243 242 239 244 252 248 255 255
 255 250 207 215 250 247 232 238 252 227 249 248 246 252 198 240 250 250
 247 245 252 254 226 250 243 241 251 231 244 250 245 228 238 247 249 230
 251 255 210 236 253 251 251 247 233  33 224 252 254 255 240 252 244 248
 242 247 255 245 225 232 255 237 255 255  64  28 238 255 247 244 255 255
 253 229 253 255 255 232 255 228 247 255 243  71 180  47 246 255 208 230
 255 255 238 255 246 231 242 249 253 233 221 251 168  95 234  13 255 233
 235 246 245 240 246 255 252 244 250 255 247 221 242 168  14 255 201  13
 255 245 255 255 240 231 240 255 250 255 255 254 255 255 236 132  44  61
  53  21 171 255 249 255 254 250 233 249 251 237 242 254 252 245 250 255
 255 255 123  44 226 232 244 255 249 248 236 205 252 247 247 255 255 255
 253 252 254 255 116  71 255 239 245 255 255 236 234 255 254 247 255 240
 236 241 253 242 247 248 227 229 255 255 253 255 255 252 249 255 255 255
 248 237 235 228 246 255 255 255 240 232 248 255 255 255 255 250 240 255
 242 242 248 253 255 255 247 250 255 244 217 241 255 255 254 252 239 254
 251 255 255 255 255 255 253 255 218 232 252 255 236 235 251 255 254 248
 216 246 239 255]",4
48,4_8,"[255 255 248 243 255 251 246 245 255 255 254 255 250 238 255 255 255 255
 255 255 255 255 251 241 245 247 231 226 255 253 255 245 237 255 254 249
 251 253 253 249 255 246 255 250 234 250 250 228 242 230 223 252 255 255
 250 246 255 253 244 253 249 250 253 248 235 241 255 234 237 255 242 232
 231 237 250 255 249 248 235 239 255 255 255 231 233 242 251 255 255 254
 250 255 240 233 253 246 240 254 247 246 237 233 251 244 249 249 248 238
 255 226 228 215 240 250 237 228 246 247 254 255 249 242 255 251 255 252
 232 228 222 220 233 229 251 235 237 249 236 239 247 255 243 255 235 247
 236 254 252 191   0 184 255 198 242 250 254 255 239 255 252 247 249 255
 235 243 227 255 214  90   0 228 255 251 252 255 249 250 255 244 255 240
 255 252 246 240 255 253  98 196   0 241 243 225 252 233 252 255 243 242
 253 255 238 224 241 254 246 142 132 255   2 255 238 253 245 235 244 240
 210 252 255 246 229 229 237 247 171  13 204 196  25 255 219 233 234 234
 250 241 236 248 241 222 243 253 249 249 165  96  93  75  28 109 255 214
 242 243 255 244 246 255 235 242 242 226 249 236 255 255 255 195  61 255
 220 250 253 248 255 247 239 254 255 255 251 241 245 240 255 245 243 147
  55 255 254 248 253 252 255 255 255 250 255 254 241 243 255 255 250 236
 223 252 255 255 252 250 255 252 249 242 245 251 247 255 240 224 250 255
 249 246 228 235 253 248 255 241 239 255 251 248 250 247 242 253 238 244
 253 243 237 253 255 255 234 237 255 253 251 255 255 241 239 255 255 255
 251 253 244 235 247 255 255 254 255 240 248 253 252 255 248 226 236 253
 252 255 255 255 255 249 255 254 255 249 213 227 234 248 253 255 249 248
 255 253 237 255]",4
49,4_9,"[238 251 248 241 254 230 234 232 235 255 223 241 245 254 241 246 255 255
 229 243 241 252 254 219 232 255 248 238 246 253 251 242 247 224 242 255
 244 252 244 247 246 244 248 255 254 254 245 241 253 242 255 231 228 246
 255 250 240 255 234 244 255 223 238 252 239 229 252 250 250 254 255 253
 252 253 255 254 255 231 240 253 255 234 251 255 246 223 244 255 255 252
 254 255 255 255 244 254 247 244 254 250 253 244 250 255 227 250 231 252
 243 250 254 255 246 253 246 255 242 253 254 255 252 241 248 254 255 222
 251 255 225 236 204   9 224 255 213 239 252 254 255 224 254 241 244 254
 255 254 244 249 215 255  34   3 223 228 235 231 253 255 255 244 244 255
 223 254 255 255 254 247 255  71 223  31 243 247 248 252 255 250 255 233
 241 253 247 248 254 255 238 255 180  74 220  24 236 255 255 249 254 253
 240 247 249 250 237 234 251 255 255 242  36 207 254   0 255 243 219 218
 255 255 248 226 236 255 255 255 255 255 249 181  82  73  44  30 126 255
 221 203 254 255 255 238 213 255 241 252 252 246 240 255 255 255 228   3
 247 244 247 228 240 255 255 255 255 251 233 255 236 226 255 216 219 255
 222   1 255 255 244 250 225 252 247 240 232 255 252 253 240 241 253 236
 255 247 227 231 253 222 255 255 245 234 255 250 208 255 254 255 255 255
 254 255 242 222 246 255 249 231 255 255 255 247 237 242 255 246 237 252
 248 253 243 242 231 250 251 244 250 241 255 246 218 240 233 250 246 241
 226 231 253 252 247 255 255 255 250 239 250 246 255 255 243 236 254 255
 244 254 243 211 245 250 248 255 251 235 241 249 224 244 255 235 231 243
 252 235 252 251 251 243 216 255 249 252 255 255 244 234 255 250 248 244
 227 246 241 214]",4
50,5_0,"[255 255 255 247 255 221 240 254 253 255 234 245 254 253 246 225 241 242
 240 255 244 249 247 251 255 249 255 255 254 255 247 252 247 248 236 246
 252 242 243 255 231 243 240 247 255 245 215 236 255 255 253 252 254 255
 255 252 228 243 255 255 244 255 226 232 255 230 223 245 252 255 255 247
 246 255 255 244 234 243 235 239 248 250 239 246 255 248 251 255 252 249
 253 254 255 255 255 243 243 233 208 254 255 244 241 255 249 254 255 254
 255 255 250 237 251 254 248 246 239 244 238 255 255 253 251 255 252 228
 213 234 242 237 248 227 255 250 237 248 243 255 255 254 254 252 242 255
 238 255 255 239 250 255 251 246 255 249 254 255 255 233 224 252 254 252
 234 242 247 205  69  73  52 157 230 255 251 223 255 255 238 243 230 253
 255 255 255 240 236 172 114 219 230 247 254 251 254 227 252 245 230 236
 255 255 255 255 248 255 242 134 174 255 255 252 224 218 254 255 246 224
 254 236 254 249 251 244 240 238 255 135 121  81  72 197 252 244 243 254
 242 230 236 255 255 253 235 233 250 240 255 105 103 196 161  72 204 255
 208 246 239 247 235 253 231 251 223 247 246 255 242 182 226 243 255  29
 174 255 255 255 237 246 255 255 245 236 237 249 229 238 255 155 122 247
 255  66 171 241 240 253 218 238 255 255 251 246 251 251 247 240 255 230
  82  36  55 166 255 253 253 237 238 251 253 255 241 235 235 245 255 255
 253 255 223 201 227 250 255 235 240 252 251 255 255 255 247 242 255 254
 247 250 255 252 255 255 255 254 237 232 254 236 247 248 246 253 248 247
 255 251 246 252 255 250 249 254 235 237 253 250 244 237 251 236 244 249
 243 254 255 243 247 251 239 254 247 253 246 252 249 255 254 250 227 244
 255 255 255 255]",5
51,5_1,"[235 251 251 241 244 238 242 249 254 250 252 255 255 252 255 244 251 247
 250 255 229 248 240 234 222 246 255 238 246 255 254 255 247 243 253 254
 250 252 247 252 255 252 255 253 253 253 254 254 254 254 255 247 255 229
 245 255 253 255 252 254 238 244 252 254 238 240 255 234 249 237 249 255
 238 236 240 247 254 250 255 250 226 236 225 238 255 255 251 255 255 253
 254 255 253 255 252 255 255 255 240 242 255 255 209 246 252 206 224 235
 248 242 233 252 255 226 252 238 232 254 232 244 251 255 255 254 207  48
  67  73 131 232 238 240 245 244 254 237 239 254 232 250 255 250 247 255
 165 176 250 255 255 254 255 242 252 255 218 248 255 221 237 255 252 239
 224 255 123 141 200 198 251 248 254 254 255 233 247 245 234 208 217 246
 226 243 244 254 113  97 112  63 207 254 240 254 255 251 250 242 232 244
 241 238 221 247 255 235 130 115 255 156  73 242 241 255 254 255 253 248
 245 255 255 249 254 255 247 227 184 229 254 245  51 255 254 245 255 255
 255 254 254 253 251 255 255 252 244 228  94 171 187 160 106 255 255 254
 251 219 251 255 255 239 254 244 253 243 255 255 229  63  81 103 244 255
 254 254 254 238 222 234 248 254 255 248 254 241 250 255 255 255 255 230
 229 255 255 253 250 255 245 227 247 230 229 255 245 255 254 253 255 255
 238 208 254 206 218 255 232 248 246 250 249 243 226 242 237 255 251 242
 248 246 237 255 246 229 255 250 253 253 253 255 251 248 250 246 255 251
 244 236 235 243 255 247 250 255 244 232 255 255 255 255 253 253 255 254
 253 245 238 253 255 255 248 243 255 254 254 254 251 246 254 250 255 246
 235 255 249 254 242 227 255 252 249 244 255 255 255 251 247 254 255 252
 250 247 246 254]",5
52,5_2,"[255 250 247 253 248 250 253 251 251 254 251 246 241 242 255 255 239 214
 255 255 255 252 255 252 243 239 245 237 220 236 255 252 252 244 246 254
 245 240 236 240 255 255 247 250 255 245 247 248 239 251 254 253 255 237
 233 253 255 255 253 250 234 250 249 250 253 255 255 255 255 253 255 245
 252 255 249 255 246 243 251 251 246 248 245 255 241 250 254 253 255 243
 249 255 224 238 255 255 228 238 254 248 240 249 247 230 239 240 253 254
 254 255 255 231 240 255 232 240 242 253 255 243 243 255 255 227 255 236
 252 255 255 255 230 245 255 255 249 248 255 239 248 245 255 249 245 255
 177 174 210 225 250 248 251 254 255 245 233 255 255 240 240 239 250 253
 241 197  54  72 110 101 208 254 245 255 255 251 251 237 253 255 226 247
 249 238 243 169 175 255 255 255 225 253 255 211 238 255 235 248 244 255
 236 255 253 241 230 112  98 191 216 249 255 254 252 234 252 225 248 241
 248 247 254 254 255 249 210  42  95  66  90 215 241 254 255 255 251 246
 245 232 253 230 247 255 242 225 220 156 241 255 162  68 255 242 229 236
 255 251 229 255 252 243 253 252 213 232 220 176 255 255 194  47 255 230
 220 255 248 251 232 244 255 255 250 223 236 255 237 115 127 178 115 129
 255 228 252 247 244 253 242 245 249 255 244 225 255 244 242 224  99  51
 131 249 255 253 254 253 255 249 242 255 246 243 246 255 255 240 232 255
 255 255 255 255 238 235 255 255 250 248 255 254 250 246 249 246 249 236
 242 233 238 238 229 255 232 231 255 255 255 239 241 255 255 255 255 254
 252 229 225 244 243 250 253 225 239 255 255 239 243 252 249 255 249 255
 252 255 255 255 231 255 241 216 243 255 255 235 244 245 246 255 254 254
 253 241 237 255]",5
53,5_3,"[255 251 249 249 255 242 249 255 243 233 247 255 248 241 255 255 255 255
 255 255 255 248 233 203 244 252 255 255 252 255 248 253 255 250 250 255
 247 253 254 250 255 255 251 242 254 244 204 248 255 250 237 254 244 254
 255 255 218 247 250 241 255 252 221 235 255 242 218 242 250 218 237 251
 251 255 253 249 241 249 247 224 255 248 253 255 253 226 222 252 254 255
 245 244 248 241 240 255 247 231 252 227 255 242 248 250 245 250 226 240
 221 224 255 255 255 236 237 246 249 255 253 233 251 248 254 248 245 254
 249 205  88  26  64 101 214 255 241 229 255 255 252 237 214 224 247 255
 224 228 255 188 146 210 242 228 230 255 255 251 239 234 247 253 220 251
 255 237 228 246 250 148 161 228 255 241 218 237 252 242 247 249 255 255
 255 255 254 252 205 221 244 122  76  62  87 224 239 243 246 246 252 251
 228 245 252 245 249 215 213 249 252 175 163 255 158 118 255 255 255 227
 231 254 244 243 244 229 255 246 246 255 219 166 255 255 192  35 255 255
 251 252 254 248 255 251 253 253 255 255 255 255 213  81 167 249 141  76
 255 243 243 239 212 255 255 255 240 251 255 243 247 255 255 161  54  62
 167 243 251 230 235 255 255 237 234 255 246 246 248 252 255 241 240 254
 255 255 247 255 255 237 239 255 255 243 242 255 244 227 240 254 255 244
 255 255 251 247 243 240 255 255 255 248 254 255 246 255 229 255 236 244
 229 255 250 241 250 241 252 253 237 254 254 232 253 242 252 255 255 250
 245 255 245 250 247 222 226 231 255 243 241 255 245 254 254 238 240 255
 255 254 237 218 232 255 254 254 255 254 254 254 255 251 244 255 246 217
 249 255 255 255 255 255 255 255 241 231 238 249 255 236 241 248 236 240
 244 249 255 255]",5
54,5_4,"[255 231 248 255 247 243 250 246 255 250 254 255 255 255 253 255 255 255
 255 255 255 246 240 255 250 255 255 252 247 255 255 255 255 255 247 254
 254 253 242 253 255 246 254 246 242 255 255 253 228 255 252 231 253 254
 251 255 252 244 241 255 255 240 249 255 255 255 254 248 247 252 255 246
 236 255 248 255 250 247 230 242 255 236 233 245 235 253 242 247 244 221
 246 252 250 243 230 252 234 229 251 249 253 255 254 243 242 255 255 255
 253 252 247 255 255 252 248 243 230 250 242 255 244 241 251 255 255 171
 139 155 201 253 237 245 245 230 239 245 246 221 230 255 232 255 226 255
 186  63  80  79  90 205 255 255 250 238 234 226 246 255 255 239 226 251
 253 255 174 160 255 255 231 247 255 248 255 255 248 255 245 244 253 250
 247 250 238 255 153 131 159 182 253 252 255 246 248 255 252 238 219 251
 255 255 233 231 252 212  98 100 131  72 176 224 255 253 252 241 255 216
 210 255 255 235 250 237 251 203 188 240 255 150  37 255 252 255 252 251
 254 241 215 255 238 253 247 249 252 149 107 255 255 142  59 255 251 249
 244 230 254 242 255 254 254 255 255 254 255 231  95 110 149  99 150 255
 252 253 244 234 255 255 250 250 246 250 254 255 255 249 202 139 107 190
 255 246 247 250 255 253 244 251 234 242 248 237 242 253 247 218 228 255
 255 247 245 253 243 255 255 252 243 241 255 255 226 255 248 252 245 225
 236 232 236 255 252 255 254 223 244 255 244 231 251 237 234 255 244 255
 254 242 248 224 224 249 232 242 254 247 255 255 242 252 255 255 248 255
 234 216 254 253 247 252 255 241 255 254 255 235 230 255 255 234 255 234
 211 255 255 255 255 255 255 255 255 255 254 239 207 248 220 249 239 231
 255 255 251 255]",5
55,5_5,"[255 255 255 255 255 255 235 249 255 255 252 252 255 253 254 250 249 243
 240 255 255 254 252 251 244 253 248 249 238 254 255 255 227 240 255 254
 255 253 239 255 255 255 251 255 237 255 255 255 251 232 255 244 218 245
 254 255 253 243 236 255 246 227 232 251 212 247 254 255 255 232 252 221
 255 243 251 255 245 237 240 255 251 254 252 233 255 239 249 255 255 255
 237 237 246 241 251 254 255 255 254 255 255 239 236 255 250 255 255 245
 244 251 241 241 240 244 248 255 249 236 244 255 228 229 255 220 151 158
 120 188 244 225 255 252 255 246 240 255 223 215 255 247 241 251 255 123
  27 140 144 215 255 255 244 243 255 239 250 255 254 249 236 255 245 244
 219 120 249 255 255 248 236 250 223 252 237 239 243 255 251 255 255 244
 255 241 227 152 173 169 169 255 250 247 255 228 225 242 252 255 255 254
 254 243 239 245 254  86  95 121  88  77 226 254 248 255 255 241 234 238
 233 243 252 255 252 255 251 133 155 255 253   4 199 255 253 251 248 255
 244 248 252 244 246 254 235 251 249 234 216 245 255  88 174 253 246 251
 254 255 255 255 255 235 232 252 225 248 255 148  89 140 130 150 232 248
 255 250 251 248 227 232 248 252 252 253 255 242 248 253 160 100 132 210
 254 242 255 252 255 239 220 246 243 255 255 248 255 250 244 248 249 255
 255 255 254 244 225 238 254 249 240 254 238 255 250 250 255 236 252 255
 255 249 252 255 255 255 255 255 252 254 242 255 252 232 229 243 255 249
 254 255 254 255 255 254 255 244 254 252 235 254 249 247 244 241 244 255
 255 252 254 253 252 255 245 255 240 234 241 236 234 252 254 246 251 254
 255 255 255 250 255 216 239 247 229 248 249 252 252 255 255 255 255 255
 255 255 255 255]",5
56,5_6,"[255 255 241 255 255 255 250 250 255 247 235 242 246 249 255 240 237 253
 255 255 251 239 240 255 248 239 246 255 246 246 255 255 228 231 255 243
 238 249 254 255 237 238 255 249 231 242 254 255 253 254 249 245 255 255
 254 253 255 255 250 247 241 235 255 235 237 252 255 255 255 253 252 253
 249 248 242 255 255 255 252 250 246 243 248 214 230 255 255 238 218 244
 255 241 226 230 221 255 242 251 242 255 250 244 248 242 250 255 253 254
 240 227 255 252 245 244 255 246 235 254 246 252 252 241 247 253 227 253
 235 255 254 254 252 246 255 254 255 255 255 253 248 253 250 228 255 248
 217 255 255 255 255 249 248 243 255 254 250 255 255 255 246 255 246 236
 225 199 253 252 175  11  95  67 105 255 241 254 239 255 243 234 255 253
 247 255 234 206 255 249 158 138 229 246 239 254 220 243 243 254 239 230
 241 254 249 255 239 252 255 251 141 140 255 255 245 252 255 218 226 253
 255 255 211 252 233 241 242 255 255 255 111 105  99  84 192 227 252 255
 221 251 255 255 237 253 249 234 226 253 255 232  99 140 234 192  70 223
 255 251 231 248 255 255 249 255 251 255 207 230 255 245 198 225 250 255
  19 177 255 230 243 252 239 251 244 239 247 255 234 217 252 245 114 166
 255 241  77 138 200 253 224 232 231 231 241 246 246 255 236 236 249 255
 208 127  64  33 157 247 255 255 251 225 251 242 235 244 242 254 250 255
 241 221 247 232 225 249 242 240 254 255 255 246 247 255 255 251 241 242
 239 248 255 229 227 240 252 255 242 246 254 253 255 243 226 244 241 236
 255 222 236 241 254 255 246 251 255 255 255 253 242 244 246 248 234 239
 233 232 255 238 247 251 233 236 255 255 250 248 255 255 255 245 217 212
 237 255 255 255]",5
57,5_7,"[240 249 255 247 242 252 255 243 254 236 249 255 255 203 225 253 255 255
 255 255 202 246 255 255 255 252 254 255 255 255 227 247 255 253 237 250
 255 253 255 246 255 251 249 251 255 227 248 254 255 221 247 255 254 255
 252 255 250 219 248 246 255 237 228 251 251 230 240 235 248 255 214 248
 255 255 230 251 245 245 253 255 251 248 239 252 239 255 240 242 253 255
 255 232 251 255 245 255 255 255 255 231 249 253 213 246 255 254 253 255
 255 255 255 242 255 233 253 239 235 225 252 252 252 217 255 237 249 255
 226 249 253 255 237 253 255 253 251 253 251 238 255 227 252 217 252 255
 226 255 222 254 219 235 241 251 228 254 255 245 255 253 255 249 255 248
 255 233 198 227 239 239 248 254 255 255 237 241 255 255 234 255 243 230
 226 239 255 161  33  45  55 156 236 220 217 255 254 243 211 245 251 236
 249 241 197 241 251 111 160 255 255 254 253 255 237 221 255 255 249 229
 255 237 255 254 240 253 242 139 172 235 214 228 249 255 253 232 254 222
 255 251 255 255 234 255 206 229 241  84 106  78  72 234 255 246 254 240
 248 250 221 255 252 216 251 255 246 225 220 109 164 255 197  17 255 253
 239 238 255 254 246 255 253 249 255 254 255 255 246 239 255 245 223   9
 255 253 241 230 222 251 250 214 249 232 249 255 246 245 221  93 180 220
 147 110 255 240 237 233 235 255 253 247 239 228 255 255 224 213 255 223
  30  41  94 217 237 236 255 238 218 222 255 241 222 254 255 254 250 248
 254 255 255 255 255 246 247 255 252 242 255 250 247 252 239 255 254 255
 232 255 255 255 248 223 250 248 255 255 250 231 239 252 251 241 245 239
 255 254 255 248 255 255 254 254 255 243 230 243 250 255 252 251 253 237
 231 249 239 255]",5
